GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1302590763,20250506,202505,2025,2025.3452,,,,,,,,,,,GOV,FIRE SERVICE,,,,,,GOV,,,0,190,190,19,4,-10.0,6,1,6,2.27272727272727,0,,,,,,,,4,"Kings Park, Tasmania, Australia",AS,AS06,5345,-41.4417,147.15,39310,4,"Kings Park, Tasmania, Australia",AS,AS06,5345,-41.4417,147.15,39310,20260506001500,https://www.farmweekly.com.au/story/9239769/wa-honours-fallen-volunteer-firefighters-27-years-of-service/
1302590764,20250506,202505,2025,2025.3452,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,-3.90879478827362,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260506001500,https://www.wsbradio.com/news/politics/trump-will-host/AW62VWQNBQ3OHLL37L6HC6YPMY/
1302590765,20250506,202505,2025,2025.3452,,,,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-3.90879478827362,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260506001500,https://www.wsbradio.com/news/politics/trump-will-host/AW62VWQNBQ3OHLL37L6HC6YPMY/
1302590766,20250506,202505,2025,2025.3452,,,,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,8,4,8,-3.66878749758101,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260506001500,https://www.winnipegfreepress.com/world/2026/05/05/trump-will-host-brazilian-president-for-talks-on-economy-and-security-a-white-house-official-says
1302590767,20250506,202505,2025,2025.3452,AUS,AUSTRALIA,AUS,,,,,,,,GOV,FIRE SERVICE,,,,,,GOV,,,0,190,190,19,4,-10.0,4,1,4,2.27272727272727,4,"Kings Park, Tasmania, Australia",AS,AS06,5345,-41.4417,147.15,39310,4,"Kings Park, Tasmania, Australia",AS,AS06,5345,-41.4417,147.15,39310,4,"Kings Park, Tasmania, Australia",AS,AS06,5345,-41.4417,147.15,39310,20260506001500,https://www.farmweekly.com.au/story/9239769/wa-honours-fallen-volunteer-firefighters-27-years-of-service/
1302590768,20250506,202505,2025,2025.3452,BRA,BRAZIL,BRA,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,1,1,1,-3.56083086053412,1,Brazil,BR,BR,,-10,-55,BR,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260506001500,https://www.nhregister.com/news/article/trump-will-host-brazilian-president-for-talks-on-22243656.php
1302590769,20250506,202505,2025,2025.3452,BRA,BRAZIL,BRA,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,2,2,2,-3.96108635734751,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260506001500,https://www.seattletimes.com/nation-world/nation/trump-will-host-brazilian-president-for-talks-on-economy-and-security-a-white-house-official-says/
1302590770,20250506,202505,2025,2025.3452,BUS,COMPANIES,,,,,,BUS,,,,,,,,,,,,,1,081,081,08,2,5.0,10,1,10,2.95857988165681,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260506001500,https://www.washingtonexaminer.com/policy/healthcare/4556183/unitedhealthcare-eliminate-30-percent-prior-authorization-services/
1302590771,20250506,202505,2025,2025.3452,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,125,125,12,3,-5.0,10,1,10,-0.31446540880504,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260506001500,https://www.dailygazette.com/hv360/news/crime/schenectady-wylie-street-dumping-solution/article_4c3ba728-b05c-437b-a9b5-399e06ba7a18.html
1302590772,20250506,202505,2025,2025.3452,GOV,FIRE SERVICE,,,,,,GOV,,,,,,,,,,,,,0,190,190,19,4,-10.0,6,1,6,2.27272727272727,4,"Kings Park, Tasmania, Australia",AS,AS06,5345,-41.4417,147.15,39310,0,,,,,,,,4,"Kings Park, Tasmania, Australia",AS,AS06,5345,-41.4417,147.15,39310,20260506001500,https://www.farmweekly.com.au/story/9239769/wa-honours-fallen-volunteer-firefighters-27-years-of-service/
