GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1319763805,20250825,202508,2025,2025.6438,AUS,GREAT BARRIER REEF,AUS,,,,,,,,,,,,,,,,,,1,012,012,01,1,-0.4,5,1,5,-1.66994106090373,1,Peru,PE,PE,,-10,-76,PE,0,,,,,,,,1,Peru,PE,PE,,-10,-76,PE,20260825001500,https://www.sandiegouniontribune.com/2026/08/24/climate-hottest-water-ever/
1319763806,20250825,202508,2025,2025.6438,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,0,061,061,06,2,6.4,20,2,20,-3.17700453857791,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260825001500,https://www.bostonherald.com/2026/08/24/china-tariffs/
1319763807,20250825,202508,2025,2025.6438,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,4,1,4,-0.46210720887246,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,20260825001500,https://theweek.com/culture-life/cars/the-big-stall-china-electric-vehicle-race
1319763808,20250825,202508,2025,2025.6438,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,042,042,04,1,1.9,4,1,4,-0.46210720887246,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,4,"Xiaomi, Fujian, China",CH,CH07,13163,25.2225,116.057,10999868,20260825001500,https://theweek.com/culture-life/cars/the-big-stall-china-electric-vehicle-race
1319763809,20250825,202508,2025,2025.6438,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-2.6902382782475,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,0,,,,,,,,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,20260825001500,https://www.inforum.com/opinion/columns/port-whats-behind-cramers-nose-to-nose-with-the-trump-administration
1319763810,20260726,202607,2026,2026.5644,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,051,051,05,1,3.4,6,2,6,1.66666666666666,3,"Greenville, South Carolina, United States",US,USSC,SC045,34.8526,-82.394,1245842,0,,,,,,,,3,"Greenville, South Carolina, United States",US,USSC,SC045,34.8526,-82.394,1245842,20260825001500,https://www.bostonherald.com/2026/08/24/us-election-2026-south-carolina/
1319763811,20260818,202608,2026,2026.6247,BUS,SERVER,,,,,,BUS,,,USA,THE US,USA,,,,,,,,0,090,090,09,2,-2.0,5,1,5,-6.78336980306346,1,Taiwan,TW,TW,,24,121,TW,4,"Gpus, Aceh, Indonesia",ID,ID01,17968,5.3388,95.9343,10100172,4,"Gpus, Aceh, Indonesia",ID,ID01,17968,5.3388,95.9343,10100172,20260825001500,https://www.pcmag.com/news/taiwan-indicts-9-including-nvidia-manager-over-gpu-smuggling-case
1319763812,20260818,202608,2026,2026.6247,BUS,SERVER,,,,,,BUS,,,USA,THE US,USA,,,,,,,,0,173,173,17,4,-5.0,3,1,3,-6.78336980306346,1,Taiwan,TW,TW,,24,121,TW,4,"Gpus, Aceh, Indonesia",ID,ID01,17968,5.3388,95.9343,10100172,4,"Gpus, Aceh, Indonesia",ID,ID01,17968,5.3388,95.9343,10100172,20260825001500,https://www.pcmag.com/news/taiwan-indicts-9-including-nvidia-manager-over-gpu-smuggling-case
1319763813,20260818,202608,2026,2026.6247,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,9,3,9,-3.75819003556816,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260825001500,http://www.hngnews.com/nation_world/el-sayed-distances-himself-from-popular-streamers-comments-on-israel-and-jewish-americans/article_773a8b4f-c618-54ea-8df1-eb9eee02086a.html
1319763814,20260818,202608,2026,2026.6247,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,1,163,163,16,4,-8.0,10,1,10,-7.66283524904214,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260825001500,https://www.abc.net.au/listen/programs/abc-news-top-stories/latest-news-icc-trump-rubio-bird-flu-ai-aria/107074474
