GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1320285900,20250828,202508,2025,2025.6521,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,-0.87976539589443,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260828001500,https://www.wibw.com/2026/08/27/live-trump-signs-order-renaming-lake-ontario-lake-america/
1320285901,20250828,202508,2025,2025.6521,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,050,050,05,1,3.5,2,1,2,-0.87976539589443,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Great Lakes, Canada (general), Canada",CA,CA00,29913,45,-85,-565579,20260828001500,https://www.wibw.com/2026/08/27/live-trump-signs-order-renaming-lake-ontario-lake-america/
1320285902,20250828,202508,2025,2025.6521,,,,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-0.87976539589443,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260828001500,https://www.wibw.com/2026/08/27/live-trump-signs-order-renaming-lake-ontario-lake-america/
1320285903,20250828,202508,2025,2025.6521,,,,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,050,050,05,1,3.5,2,1,2,-0.87976539589443,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Great Lakes, Canada (general), Canada",CA,CA00,29913,45,-85,-565579,20260828001500,https://www.wibw.com/2026/08/27/live-trump-signs-order-renaming-lake-ontario-lake-america/
1320285904,20250828,202508,2025,2025.6521,CHR,CHRISTIAN,,,,CHR,,,,,,,,,,,,,,,0,192,192,19,4,-9.5,3,1,3,1.40845070422535,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260828001500,https://wach.com/news/local/walking-into-a-great-blessing
1320285905,20250828,202508,2025,2025.6521,GOV,PRESIDENT,,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,020,020,02,1,3.0,2,1,2,-0.1233045622688,4,"Essex, Ontario, Canada",CA,CA08,12649,42.1667,-82.8167,-564336,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260828001500,https://www.guardian-series.co.uk/news/national/26502609.trump-signs-order-renaming-lake-ontario-lake-america-us/
1320285906,20250828,202508,2025,2025.6521,GOV,PRESIDENT,,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,020,020,02,1,3.0,20,10,20,-0.12437810945273,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260828001500,https://www.keighleynews.co.uk/news/national/26502609.trump-signs-order-renaming-lake-ontario-lake-america-us/
1320285907,20250828,202508,2025,2025.6521,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,40,10,40,-0.12437810945273,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,20260828001500,https://www.keighleynews.co.uk/news/national/26502609.trump-signs-order-renaming-lake-ontario-lake-america-us/
1320285908,20250828,202508,2025,2025.6521,GOV,PRESIDENT,,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,050,050,05,1,3.5,2,1,2,-0.1233045622688,4,"Essex, Ontario, Canada",CA,CA08,12649,42.1667,-82.8167,-564336,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260828001500,https://www.guardian-series.co.uk/news/national/26502609.trump-signs-order-renaming-lake-ontario-lake-america-us/
1320285909,20250828,202508,2025,2025.6521,GOV,PRESIDENT,,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,050,050,05,1,3.5,20,10,20,-0.12437810945273,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260828001500,https://www.keighleynews.co.uk/news/national/26502609.trump-signs-order-renaming-lake-ontario-lake-america-us/
1320285910,20250828,202508,2025,2025.6521,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,20,10,20,-0.12437810945273,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,20260828001500,https://www.keighleynews.co.uk/news/national/26502609.trump-signs-order-renaming-lake-ontario-lake-america-us/
1320285911,20250828,202508,2025,2025.6521,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,20,10,20,-0.12437810945273,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,4,"Lake Ontario, Canada (general), Canada",CA,CA00,,43.6667,-78,-570661,20260828001500,https://www.keighleynews.co.uk/news/national/26502609.trump-signs-order-renaming-lake-ontario-lake-america-us/
1320285912,20250828,202508,2025,2025.6521,IRL,IRISH,IRL,,,,,,,,,,,,,,,,,,1,130,130,13,3,-4.4,2,1,2,-3.47903657448707,5,"Laois, Laois, Ireland",EI,EI15,18305,53,-7.4,-1504100,0,,,,,,,,5,"Laois, Laois, Ireland",EI,EI15,18305,53,-7.4,-1504100,20260828001500,https://www.waterford-news.ie/father-of-teenager-who-died-from-meningitis-calls-for-catch-up-vaccination-programme_arid-109712.html
1320285913,20250828,202508,2025,2025.6521,MIL,SPECIAL FORCES,,,,,,MIL,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,0.63694267515923,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260828001500,https://www.perthnow.com.au/news/labor-one-nation-to-face-off-in-high-stakes-state-by-election-in-was-secret-harbour-on-saturday-c-22788901
1320285914,20250828,202508,2025,2025.6521,MIL,SPECIAL FORCES,,,,,,MIL,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,0.63694267515923,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20260828001500,https://www.perthnow.com.au/news/labor-one-nation-to-face-off-in-high-stakes-state-by-election-in-was-secret-harbour-on-saturday-c-22788901
