GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1302158245,20260403,202604,2026,2026.2548,CVL,COMMUNITY,,,,,,CVL,,,USA,SAN FRANCISCO,USA,,,,,,,,0,045,045,04,1,5.0,3,1,3,-1.6304347826087,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260503040000,https://www.brisbanetimes.com.au/world/europe/timmy-the-humpback-whale-released-in-the-north-sea-after-weeks-stranded-off-germany-20260503-p5zt8w.html
1302158246,20260403,202604,2026,2026.2548,DEU,GERMANY,DEU,,,,,,,,USA,SAN FRANCISCO,USA,,,,,,,,0,045,045,04,1,5.0,2,1,2,-1.6304347826087,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260503040000,https://www.brisbanetimes.com.au/world/europe/timmy-the-humpback-whale-released-in-the-north-sea-after-weeks-stranded-off-germany-20260503-p5zt8w.html
1302158247,20260403,202604,2026,2026.2548,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,0,045,045,04,1,5.0,10,1,10,-4.37017994858612,1,Qatar,QA,QA,,25.5,51.25,QA,0,,,,,,,,1,Qatar,QA,QA,,25.5,51.25,QA,20260503040000,https://www.yahoo.com/news/articles/uae-lifts-air-traffic-restrictions-032944637.html
1302158248,20260426,202604,2026,2026.3178,JUD,FEDERAL JUDGE,,,,,,JUD,,,LAB,WORKER,,,,,,LAB,,,1,051,051,05,1,3.4,10,1,10,1.96850393700787,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260503040000,https://eturbonews.com/delta-air-lines-ceo-airline-ready-move-union-elections/
1302158249,20260426,202604,2026,2026.3178,JUD,FEDERAL JUDGE,,,,,,JUD,,,LAB,WORKER,,,,,,LAB,,,1,1241,124,12,3,-4.0,4,1,4,1.96850393700787,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260503040000,https://eturbonews.com/delta-air-lines-ceo-airline-ready-move-union-elections/
1302158250,20260426,202604,2026,2026.3178,JUD,FEDERAL JUDGE,,,,,,JUD,,,LAB,WORKER,,,,,,LAB,,,1,1241,124,12,3,-4.0,6,1,6,1.96850393700787,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260503040000,https://eturbonews.com/delta-air-lines-ceo-airline-ready-move-union-elections/
1302158251,20260502,202605,2026,2026.3342,,,,,,,,,,,MYS,NEGERI SEMBILAN,MYS,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-4.6831955922865,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260503040000,https://www.freemalaysiatoday.com/category/nation/2026/05/03/coalition-accuses-negeri-sembilan-umno-of-dragging-royalty-into-political-discourse
1302158252,20260502,202605,2026,2026.3342,MED,SPOKESMAN,,,,,,MED,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,-0.83173384516954,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,0,,,,,,,,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,20260503040000,https://www.thisdaylive.com/2026/05/03/2027-as-deadline-looms-obi-kwankwaso-atiku-drift-apart/
1302158253,20260502,202605,2026,2026.3342,MED,SPOKESMAN,,,,,,MED,,,,,,,,,,,,,0,120,120,12,3,-4.0,6,1,6,-0.83173384516954,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,0,,,,,,,,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,20260503040000,https://www.thisdaylive.com/2026/05/03/2027-as-deadline-looms-obi-kwankwaso-atiku-drift-apart/
1302158254,20260502,202605,2026,2026.3342,MED,SPOKESMAN,,,,,,MED,,,NGA,NIGERIA,NGA,,,,,,,,0,010,010,01,1,0.0,2,1,2,-0.83173384516954,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,20260503040000,https://www.thisdaylive.com/2026/05/03/2027-as-deadline-looms-obi-kwankwaso-atiku-drift-apart/
