GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1303787632,20250513,202505,2025,2025.3644,,,,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,1,043,043,04,1,2.8,7,1,7,-1.39372822299651,0,,,,,,,,3,"Martinsburg High School, West Virginia, United States",US,USWV,,39.4485,-77.9682,1727599,3,"Martinsburg High School, West Virginia, United States",US,USWV,,39.4485,-77.9682,1727599,20260513013000,https://www.journal-news.net/news/education/school/martinsburg_high_school/community-banding-together-to-raise-funds-for-student-with-stage-4-hodgkin-s-lymphoma/article_a1d54ce2-3f00-5964-ac43-03ac07e54d99.html
1303787633,20250513,202505,2025,2025.3644,DNK,DENMARK,DNK,,,,,,,,CRM,DEALER,,,,,,CRM,,,1,036,036,03,1,4.0,2,1,2,0.83333333333334,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,20260513013000,https://www.fwi.co.uk/machinery/robotic-tractor-makers-struggle-as-commercial-reality-bites
1303787634,20250513,202505,2025,2025.3644,EUR,EUROPE,EUR,,,,,,,,CRM,DEALER,,,,,,CRM,,,1,036,036,03,1,4.0,6,1,6,0.83333333333334,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,20260513013000,https://www.fwi.co.uk/machinery/robotic-tractor-makers-struggle-as-commercial-reality-bites
1303787635,20250513,202505,2025,2025.3644,EUR,EUROPE,EUR,,,,,,,,DNK,DENMARK,DNK,,,,,,,,1,036,036,03,1,4.0,2,1,2,0.83333333333334,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,4,"Daedong, Inch'on-gwangyoksi, South Korea",KS,KS12,24980,37.6,126.433,6317600,20260513013000,https://www.fwi.co.uk/machinery/robotic-tractor-makers-struggle-as-commercial-reality-bites
1303787636,20250513,202505,2025,2025.3644,GOV,MAYOR,,,,,,GOV,,,,,,,,,,,,,0,0874,087,08,2,10.0,6,1,6,-1.72294968986906,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,0,,,,,,,,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,20260513013000,https://www.wbez.org/education/2026/05/12/cps-plans-cut-teacher-positions-raise-class-sizes-shrink-723-million-deficit
1303787637,20250513,202505,2025,2025.3644,GOV,MAYOR,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,0874,087,08,2,10.0,2,1,2,-1.72294968986906,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,20260513013000,https://www.wbez.org/education/2026/05/12/cps-plans-cut-teacher-positions-raise-class-sizes-shrink-723-million-deficit
1303787638,20250513,202505,2025,2025.3644,HLH,DOCTOR,,,,,,HLH,,,,,,,,,,,,,1,042,042,04,1,1.9,7,1,7,-1.39372822299651,3,"Martinsburg High School, West Virginia, United States",US,USWV,WV003,39.4485,-77.9682,1727599,0,,,,,,,,3,"Martinsburg High School, West Virginia, United States",US,USWV,,39.4485,-77.9682,1727599,20260513013000,https://www.journal-news.net/news/education/school/martinsburg_high_school/community-banding-together-to-raise-funds-for-student-with-stage-4-hodgkin-s-lymphoma/article_a1d54ce2-3f00-5964-ac43-03ac07e54d99.html
1303787639,20250513,202505,2025,2025.3644,HLH,DOCTOR,,,,,,HLH,,,,,,,,,,,,,1,110,110,11,3,-2.0,7,1,7,-1.39372822299651,3,"Martinsburg High School, West Virginia, United States",US,USWV,WV003,39.4485,-77.9682,1727599,0,,,,,,,,3,"Martinsburg High School, West Virginia, United States",US,USWV,,39.4485,-77.9682,1727599,20260513013000,https://www.journal-news.net/news/education/school/martinsburg_high_school/community-banding-together-to-raise-funds-for-student-with-stage-4-hodgkin-s-lymphoma/article_a1d54ce2-3f00-5964-ac43-03ac07e54d99.html
1303787640,20250513,202505,2025,2025.3644,JUD,SUPREME COURT,,,,,,JUD,,,CHN,CHINA,CHN,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-2.34375,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260513013000,https://www.spokanepublicradio.org/2026-05-12/a-look-at-china-and-u-s-trade-ties-as-trump-visits-beijing
1303787641,20250513,202505,2025,2025.3644,MIL,COMMANDER,,,,,,MIL,,,GOV,PRESIDENT,,,,,,GOV,,,0,017,017,01,1,0.0,8,1,8,-3.57833655705996,4,"Anandapuram, Karnataka, India",IN,IN19,17694,14.0833,75.2,-2088820,4,"Anandapuram, Karnataka, India",IN,IN19,17694,14.0833,75.2,-2088820,4,"Anandapuram, Karnataka, India",IN,IN19,17694,14.0833,75.2,-2088820,20260513013000,https://island.lk/a-victory-that-can-never-be-forgotten/
1303787642,20250513,202505,2025,2025.3644,MIL,COMMANDER,,,,,,MIL,,,GOV,PRESIDENT,,,,,,GOV,,,0,017,017,01,1,0.0,2,1,2,-3.57833655705996,4,"Nanthikadal, Northern, Sri Lanka",CE,CE38,25842,9.2833,80.7667,-2230131,4,"Nanthikadal, Northern, Sri Lanka",CE,CE38,25842,9.2833,80.7667,-2230131,4,"Nanthikadal, Northern, Sri Lanka",CE,CE38,25842,9.2833,80.7667,-2230131,20260513013000,https://island.lk/a-victory-that-can-never-be-forgotten/
1303787643,20250513,202505,2025,2025.3644,REF,REFUGEE,,,,,,REF,,,RUS,RUSSIA,RUS,,,,,,,,0,1823,182,18,4,-10.0,2,1,2,-6.01336302895323,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787644,20250513,202505,2025,2025.3644,REF,REFUGEE,,,,,,REF,,,RUS,RUSSIAN,RUS,,,,,,,,0,1823,182,18,4,-10.0,4,1,4,-6.01336302895323,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787645,20250513,202505,2025,2025.3644,REF,REFUGEE,,,,,,REF,,,USA,UNITED STATES,USA,,,,,,,,0,080,080,08,2,5.0,2,1,2,-6.01336302895323,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787646,20250513,202505,2025,2025.3644,REF,REFUGEE,,,,,,REF,,,USA,CHARLOTTE,USA,,,,,,,,0,080,080,08,2,5.0,4,1,4,-6.01336302895323,1,Russia,RS,RS,,60,100,RS,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787647,20250513,202505,2025,2025.3644,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,1823,182,18,4,-10.0,2,1,2,-6.01336302895323,1,Ukraine,UP,UP,,49,32,UP,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787648,20250513,202505,2025,2025.3644,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,1823,182,18,4,-10.0,2,1,2,-6.01336302895323,1,Ukraine,UP,UP,,49,32,UP,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787649,20250513,202505,2025,2025.3644,UKR,UKRAINE,UKR,,,,,,,,USA,CHARLOTTE,USA,,,,,,,,0,080,080,08,2,5.0,2,1,2,-6.01336302895323,1,Ukraine,UP,UP,,49,32,UP,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787650,20250513,202505,2025,2025.3644,UKR,UKRAINE,UKR,,,,,,,,USA,CHARLOTTE,USA,,,,,,,,0,080,080,08,2,5.0,2,1,2,-6.01336302895323,1,Ukraine,UP,UP,,49,32,UP,1,Russia,RS,RS,,60,100,RS,1,Ukraine,UP,UP,,49,32,UP,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787651,20250513,202505,2025,2025.3644,USA,MISSOURI,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-2.21075902726602,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,0,,,,,,,,3,"Jefferson City, Missouri, United States",US,USMO,,38.5767,-92.1735,758233,20260513013000,https://www.thehour.com/news/politics/article/missouri-s-new-us-house-map-goes-to-court-while-22254210.php
1303787652,20250513,202505,2025,2025.3644,USA,CHARLOTTE,USA,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-6.01336302895323,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,1,Russia,RS,RS,,60,100,RS,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787653,20250513,202505,2025,2025.3644,USA,CHARLOTTE,USA,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-6.01336302895323,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787654,20250513,202505,2025,2025.3644,USA,CHARLOTTE,USA,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-6.01336302895323,1,Russia,RS,RS,,60,100,RS,3,"Charlotte, North Carolina, United States",US,USNC,NC119,35.2271,-80.8431,1019610,1,Russia,RS,RS,,60,100,RS,20260513013000,https://www.whmi.com/news/fox/mural-honoring-murdered-ukrainian-refugee-iryna-zarutska-taken-providence-local-outrage
1303787655,20250513,202505,2025,2025.3644,USAGOV,UNITED STATES,USA,,,,,GOV,,,,,,,,,,,,,0,0874,087,08,2,10.0,2,1,2,-1.72294968986906,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,0,,,,,,,,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,20260513013000,https://www.wbez.org/education/2026/05/12/cps-plans-cut-teacher-positions-raise-class-sizes-shrink-723-million-deficit
1303787656,20260413,202604,2026,2026.2822,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,1,020,020,02,1,3.0,3,1,3,-4.85021398002853,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260513013000,https://www.wrdw.com/2026/05/12/politically-connected-ga-lender-pleads-guilty-ponzi-scheme/
1303787657,20260413,202604,2026,2026.2822,JUD,ATTORNEY,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,020,020,02,1,3.0,2,1,2,-4.85021398002853,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260513013000,https://www.wrdw.com/2026/05/12/politically-connected-ga-lender-pleads-guilty-ponzi-scheme/
1303787658,20260413,202604,2026,2026.2822,USA,LOS ANGELES,USA,,,,,,,,,,,,,,,,,,0,0874,087,08,2,10.0,5,1,5,-2.34375,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260513013000,https://www.spokanepublicradio.org/2026-05-12/a-look-at-china-and-u-s-trade-ties-as-trump-visits-beijing
1303787659,20260413,202604,2026,2026.2822,USA,UNITED STATES,USA,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,020,020,02,1,3.0,4,1,4,-4.85021398002853,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260513013000,https://www.wrdw.com/2026/05/12/politically-connected-ga-lender-pleads-guilty-ponzi-scheme/
1303787660,20260413,202604,2026,2026.2822,USA,UNITED STATES,USA,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,0,013,013,01,1,0.4,4,1,4,-2.33463035019455,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260513013000,https://www.defenseone.com/defense-systems/2026/05/reversal-hegseth-wedgetail-plane/413505/
1303787661,20260506,202605,2026,2026.3452,BRA,BRAZIL,BRA,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,190,190,19,4,-10.0,10,1,10,-8.45070422535209,1,El Salvador,ES,ES,,13.833333,-88.916667,ES,1,El Salvador,ES,ES,,13.833333,-88.916667,ES,1,El Salvador,ES,ES,,13.833333,-88.916667,ES,20260513013000,https://www.freemalaysiatoday.com/category/world/2026/05/13/brazils-lula-launches-plan-to-fight-organised-crime-ahead-of-elections-year
1303787662,20260506,202605,2026,2026.3452,CRM,CRIMINAL,,,,,,CRM,,,BRA,BRAZIL,BRA,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-8.45070422535209,4,"Brasilia, Distrito Federal, Brazil",BR,BR07,40202,-15.7833,-47.9167,-631243,4,"Brasilia, Distrito Federal, Brazil",BR,BR07,40202,-15.7833,-47.9167,-631243,4,"Brasilia, Distrito Federal, Brazil",BR,BR07,40202,-15.7833,-47.9167,-631243,20260513013000,https://www.freemalaysiatoday.com/category/world/2026/05/13/brazils-lula-launches-plan-to-fight-organised-crime-ahead-of-elections-year
1303787663,20260506,202605,2026,2026.3452,CVL,SCIENTIST,,,,,,CVL,,,,,,,,,,,,,0,012,012,01,1,-0.4,6,1,6,-2.62295081967214,3,"San Francisco Bay, California, United States",US,USCA,CA081,37.7083,-122.28,1654951,0,,,,,,,,3,"San Francisco Bay, California, United States",US,USCA,,37.7083,-122.28,1654951,20260513013000,https://thebusinessjournal.com/openai-chief-sam-altman-makes-a-high-stakes-appearance-in-his-court-bout-with-elon-musk/
1303787664,20260506,202605,2026,2026.3452,LEG,PARLIAMENT,,,,,,LEG,,,,,,,,,,,,,1,020,020,02,1,3.0,5,1,5,-1.6793893129771,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260513013000,https://www.spokanepublicradio.org/2026-05-12/israels-far-right-government-may-fall-over-ultra-orthodox-revolt
1303787665,20260506,202605,2026,2026.3452,LEG,PARLIAMENT,,,,,,LEG,,,,,,,,,,,,,1,0241,024,02,1,-0.3,5,1,5,-1.6793893129771,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260513013000,https://www.spokanepublicradio.org/2026-05-12/israels-far-right-government-may-fall-over-ultra-orthodox-revolt
1303787666,20260506,202605,2026,2026.3452,LKA,SRI LANKA,LKA,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,0,051,051,05,1,3.4,5,1,5,-3.57833655705996,4,"Nanthikadal, Northern, Sri Lanka",CE,CE38,25842,9.2833,80.7667,-2230131,4,"Nanthikadal, Northern, Sri Lanka",CE,CE38,25842,9.2833,80.7667,-2230131,4,"Nanthikadal, Northern, Sri Lanka",CE,CE38,25842,9.2833,80.7667,-2230131,20260513013000,https://island.lk/a-victory-that-can-never-be-forgotten/
