GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1310019775,20250621,202506,2025,2025.4685,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,042,042,04,1,1.9,3,1,3,1.70212765957446,0,,,,,,,,3,"Hamilton County, Tennessee, United States",US,USTN,,35.2001,-85.15,1639749,3,"Hamilton County, Tennessee, United States",US,USTN,,35.2001,-85.15,1639749,20260621014500,https://www.timesfreepress.com/news/2026/jun/20/lincoln-day-dinner-gop-gubernatorial-candidates/
1310019776,20250621,202506,2025,2025.4685,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,3,1,3,1.70212765957446,3,"Hamilton County, Tennessee, United States",US,USTN,TN065,35.2001,-85.15,1639749,0,,,,,,,,3,"Hamilton County, Tennessee, United States",US,USTN,,35.2001,-85.15,1639749,20260621014500,https://www.timesfreepress.com/news/2026/jun/20/lincoln-day-dinner-gop-gubernatorial-candidates/
1310019777,20250621,202506,2025,2025.4685,USA,TENNESSEE,USA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,8,1,8,4.08163265306122,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260621014500,https://www.chattanoogan.com/2026/6/16/520057/Winners-Announced-For-2026-27-Tennessee.aspx
1310019778,20260522,202605,2026,2026.3890,MED,MEDIA,,,,,,MED,,,USA,SAN ANTONIO,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.36630036630037,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
1310019779,20260522,202605,2026,2026.3890,MED,MEDIA,,,,,,MED,,,USA,SAN ANTONIO,USA,,,,,,,,1,042,042,04,1,1.9,6,1,6,0.36630036630037,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
1310019780,20260522,202605,2026,2026.3890,MED,MEDIA,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.36630036630037,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
1310019781,20260522,202605,2026,2026.3890,USA,UNITED STATES,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,1,012,012,01,1,-0.4,2,1,2,0.36630036630037,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
1310019782,20260522,202605,2026,2026.3890,USA,SAN ANTONIO,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,1,012,012,01,1,-0.4,2,1,2,0.36630036630037,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
1310019783,20260522,202605,2026,2026.3890,USA,UNITED STATES,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,1,012,012,01,1,-0.4,2,1,2,0.36630036630037,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
1310019784,20260522,202605,2026,2026.3890,USA,SAN ANTONIO,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,1,012,012,01,1,-0.4,4,1,4,0.36630036630037,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
1310019785,20260522,202605,2026,2026.3890,USA,SAN ANTONIO,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,1,043,043,04,1,2.8,6,1,6,0.36630036630037,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,3,"Alamodome, Texas, United States",US,USTX,TX029,29.4172,-98.4792,2028011,20260621014500,https://www.ksat.com/news/local/2026/06/20/gina-ortiz-jones-calls-to-cancel-yes-july-4-concert-mayor-says/
