GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1315790760,20160731,201607,2016,2016.5781,AUS,AUSTRALIAN,AUS,,,,,,,,,,,,,,,,,,0,071,071,07,2,7.4,10,1,10,-0.33898305084746,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260729011500,https://switzer.com.au/the-pitfalls-of-passive-investing-big-investor-explains-how-the-index-props-up-banks-like-cba-and-punishes-stocks-like-csl/
1315790761,20250729,202507,2025,2025.5726,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,181,181,18,4,-9.0,4,1,4,-4.08163265306122,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260729011500,https://www.dailymail.com/news/article-16011959/Sonia-sweet-natured-music-tutor-Portsmouth-fly-US-pay-man-torture-murder-killers.html
1315790762,20250729,202507,2025,2025.5726,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,172,172,17,4,-5.0,3,1,3,0,3,"Elgin High School, Illinois, United States",US,USIL,IL031,42.027,-88.2451,1737489,0,,,,,,,,3,"Elgin High School, Illinois, United States",US,USIL,,42.027,-88.2451,1737489,20260729011500,https://www.wglt.org/illinois/2026-07-28/pritzker-signs-school-cellphone-ban-to-avoid-student-distractions
1315790763,20250729,202507,2025,2025.5726,RUS,RUSSIA,RUS,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,2,1,2,-5.98591549295775,1,Russia,RS,RS,,60,100,RS,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,20260729011500,https://news.antiwar.com/2026/07/28/senate-moves-russia-sanctions-bill-forward-as-zelensky-watches-vote/
1315790764,20250729,202507,2025,2025.5726,UAF,FOREIGN TERRORIST ORGANIZATION,,,,,,UAF,,,USA,CHICAGO,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,-4.57380457380457,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260729011500,https://abc7chicago.com/post/dea-warns-meth-disguised-party-drugs-ahead-lollapalooza-2026-presence-drug-increases-chicago-area/19593249/
1315790765,20250729,202507,2025,2025.5726,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,013,013,01,1,0.4,4,1,4,3.55504587155963,2,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT,0,,,,,,,,2,"Vermont, United States",US,USVT,,44.0407,-72.7093,VT,20260729011500,https://www.reformer.com/local-news/deerfield-valley-breaks-out-the-blueberries/article_3c0e2e56-c206-4a13-833b-9953d18fa896.html
1315790766,20250729,202507,2025,2025.5726,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,172,172,17,4,-5.0,4,1,4,0,3,"Elgin High School, Illinois, United States",US,USIL,IL031,42.027,-88.2451,1737489,0,,,,,,,,3,"Elgin High School, Illinois, United States",US,USIL,,42.027,-88.2451,1737489,20260729011500,https://www.wglt.org/illinois/2026-07-28/pritzker-signs-school-cellphone-ban-to-avoid-student-distractions
1315790767,20250729,202507,2025,2025.5726,USA,FLORIDA,USA,,,,,,,,EGY,EGYPT,EGY,,,,,,,,0,182,182,18,4,-9.5,1,1,1,-4.08163265306122,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,1,Egypt,EG,EG,,27,30,EG,1,Egypt,EG,EG,,27,30,EG,20260729011500,https://www.dailymail.com/news/article-16011959/Sonia-sweet-natured-music-tutor-Portsmouth-fly-US-pay-man-torture-murder-killers.html
1315790768,20250729,202507,2025,2025.5726,USA,FLORIDA,USA,,,,,,,,EGY,EGYPT,EGY,,,,,,,,0,182,182,18,4,-9.5,1,1,1,-4.08163265306122,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,1,Egypt,EG,EG,,27,30,EG,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260729011500,https://www.dailymail.com/news/article-16011959/Sonia-sweet-natured-music-tutor-Portsmouth-fly-US-pay-man-torture-murder-killers.html
1315790769,20250729,202507,2025,2025.5726,USA,CHICAGO,USA,,,,,,,,UAF,FOREIGN TERRORIST ORGANIZATION,,,,,,UAF,,,1,043,043,04,1,2.8,2,1,2,-4.57380457380457,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,4,"Sinaloa, Tabasco, Mexico",MX,MX27,,18.4917,-93.75,6226960,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260729011500,https://abc7chicago.com/post/dea-warns-meth-disguised-party-drugs-ahead-lollapalooza-2026-presence-drug-increases-chicago-area/19593249/
