GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1315232630,20250725,202507,2025,2025.5616,TUR,ANKARA,TUR,,,,,,,,QAT,QATAR,QAT,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.25988700564972,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,20260725033000,https://timesofindia.indiatimes.com/world/middle-east/credible-threat-from-iran-proxies-forced-trump-to-switch-planes-mid-trip-report/articleshow/132617982.cms
1315232631,20260625,202606,2026,2026.4795,VEN,CARACAS,VEN,,,,,,,,MED,JOURNALIST,,,,,,MED,,,1,051,051,05,1,3.4,5,1,5,-3.20512820512821,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260725033000,https://www.freemalaysiatoday.com/category/world/2026/07/25/venezuelans-hold-minute-of-silence-one-month-after-earthquakes
1315232632,20260718,202607,2026,2026.5425,CHN,CHINESE,CHN,,,,,,,,PAKGOV,PAKISTAN,PAK,,,,,GOV,,,0,010,010,01,1,0.0,3,1,3,-2.4793388429752,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260725033000,https://timesofindia.indiatimes.com/world/middle-east/pakistan-iran-explore-fresh-talks-with-us-in-china-initiated-push-report/articleshow/132617938.cms
1315232633,20260718,202607,2026,2026.5425,CHN,CHINESE,CHN,,,,,,,,PAKGOV,PAKISTAN,PAK,,,,,GOV,,,0,046,046,04,1,7.0,7,1,7,-2.4793388429752,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260725033000,https://timesofindia.indiatimes.com/world/middle-east/pakistan-iran-explore-fresh-talks-with-us-in-china-initiated-push-report/articleshow/132617938.cms
1315232634,20260718,202607,2026,2026.5425,CHN,CHINESE,CHN,,,,,,,,PAKGOV,PAKISTAN,PAK,,,,,GOV,,,0,046,046,04,1,7.0,1,1,1,-2.4793388429752,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260725033000,https://timesofindia.indiatimes.com/world/middle-east/pakistan-iran-explore-fresh-talks-with-us-in-china-initiated-push-report/articleshow/132617938.cms
1315232635,20260718,202607,2026,2026.5425,GOV,PRESIDENT,,,,,,GOV,,,ISRGOV,ISRAELI,ISR,,,,,GOV,,,1,036,036,03,1,4.0,6,1,6,-0.42918454935622,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260725033000,https://economictimes.indiatimes.com/news/international/global-trends/trump-says-israeli-pm-netanyahu-will-visit-us-next-week/articleshow/132618082.cms
1315232636,20260718,202607,2026,2026.5425,ISR,ISRAEL,ISR,,,,,,,,,,,,,,,,,,1,036,036,03,1,4.0,1,1,1,-0.42918454935622,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260725033000,https://economictimes.indiatimes.com/news/international/global-trends/trump-says-israeli-pm-netanyahu-will-visit-us-next-week/articleshow/132618082.cms
1315232637,20260718,202607,2026,2026.5425,ISR,ISRAEL,ISR,,,,,,,,USAGOVMED,THE WHITE HOUSE,USA,,,,,GOV,MED,,1,042,042,04,1,1.9,4,1,4,-2.47524752475248,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260725033000,https://timesofindia.indiatimes.com/world/us/trump-confirms-netanyahus-us-visit-next-week-amid-regional-tensions/articleshow/132618067.cms
1315232638,20260718,202607,2026,2026.5425,ISRGOV,ISRAEL,ISR,,,,,GOV,,,ISR,ISRAELI,ISR,,,,,,,,1,036,036,03,1,4.0,1,1,1,-0.42918454935622,1,Israel,IS,IS,,31.5,34.75,IS,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Israel,IS,IS,,31.5,34.75,IS,20260725033000,https://economictimes.indiatimes.com/news/international/global-trends/trump-says-israeli-pm-netanyahu-will-visit-us-next-week/articleshow/132618082.cms
1315232639,20260718,202607,2026,2026.5425,ISRGOV,ISRAEL,ISR,,,,,GOV,,,ISRGOV,ISRAEL,ISR,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,-0.42918454935622,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260725033000,https://economictimes.indiatimes.com/news/international/global-trends/trump-says-israeli-pm-netanyahu-will-visit-us-next-week/articleshow/132618082.cms
1315232640,20260718,202607,2026,2026.5425,PAKGOV,PAKISTAN,PAK,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,0,046,046,04,1,7.0,7,1,7,-2.4793388429752,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260725033000,https://timesofindia.indiatimes.com/world/middle-east/pakistan-iran-explore-fresh-talks-with-us-in-china-initiated-push-report/articleshow/132617938.cms
1315232641,20260718,202607,2026,2026.5425,PAKGOV,PAKISTAN,PAK,,,,,GOV,,,CHN,CHINESE,CHN,,,,,,,,0,046,046,04,1,7.0,1,1,1,-2.4793388429752,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260725033000,https://timesofindia.indiatimes.com/world/middle-east/pakistan-iran-explore-fresh-talks-with-us-in-china-initiated-push-report/articleshow/132617938.cms
1315232642,20260718,202607,2026,2026.5425,USAGOVEDU,UNITED STATES,USA,,,,,GOV,EDU,,,,,,,,,,,,1,071,071,07,2,7.4,2,1,2,-5.08474576271187,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260725033000,https://thebeatofthecapital.com/2026/07/24/mde-responds-to-digital-wallet-concerns/
1315232643,20260718,202607,2026,2026.5425,USAGOVMED,THE WHITE HOUSE,USA,,,,,GOV,MED,,ISR,ISRAEL,ISR,,,,,,,,1,043,043,04,1,2.8,4,1,4,-2.47524752475248,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260725033000,https://timesofindia.indiatimes.com/world/us/trump-confirms-netanyahus-us-visit-next-week-amid-regional-tensions/articleshow/132618067.cms
1315232644,20260724,202607,2026,2026.5589,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,020,020,02,1,3.0,3,1,3,9.56848030018761,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260725033000,https://leadership.ng/primeville-schools-unveil-student-anthology-urge-graduates-to-pursue-excellence/
1315232645,20260725,202607,2026,2026.5616,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,014,014,01,1,0.0,10,1,10,-0.54644808743169,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260725033000,https://www.freemalaysiatoday.com/category/nation/2026/07/25/ex-coo-loses-unfair-dismissal-claim-over-secret-business-venture
1315232646,20260725,202607,2026,2026.5616,,,,,,,,,,,BUS,ENTREPRENEUR,,,,,,BUS,,,0,040,040,04,1,1.0,5,1,5,6.68103448275862,0,,,,,,,,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260725033000,https://nwitimes.com/news/community/article_cd3aaf2e-9225-5a43-89c2-4494e2ea7bbc.html
1315232647,20260725,202607,2026,2026.5616,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,051,051,05,1,3.4,4,1,4,0.1187648456057,0,,,,,,,,3,"Spokane, Washington, United States",US,USWA,WA063,47.6588,-117.426,1512683,3,"Spokane, Washington, United States",US,USWA,WA063,47.6588,-117.426,1512683,20260725033000,https://www.spokesman.com/stories/2026/jul/24/spokane-county-leaders-held-unknown-discussions-wi/
1315232648,20260725,202607,2026,2026.5616,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,051,051,05,1,3.4,1,1,1,0.1187648456057,0,,,,,,,,3,"Department Of Energy, District of Columbia, United States",US,USDC,,38.8862,-77.025,530856,3,"Department Of Energy, District of Columbia, United States",US,USDC,,38.8862,-77.025,530856,20260725033000,https://www.spokesman.com/stories/2026/jul/24/spokane-county-leaders-held-unknown-discussions-wi/
1315232649,20260725,202607,2026,2026.5616,,,,,,,,,,,CANCVL,TORONTO,CAN,,,,,CVL,,,0,100,100,10,3,-5.0,6,1,6,-10.047281323877,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260725033000,https://www.theglobeandmail.com/canada/article-statscan-report-shows-drop-in-crime-rates-in-2025-raising-questions/
1315232650,20260725,202607,2026,2026.5616,,,,,,,,,,,CVL,CONSTITUENT,,,,,,CVL,,,0,020,020,02,1,3.0,5,1,5,0.1187648456057,0,,,,,,,,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260725033000,https://www.spokesman.com/stories/2026/jul/24/spokane-county-leaders-held-unknown-discussions-wi/
1315232651,20260725,202607,2026,2026.5616,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,036,036,03,1,4.0,2,1,2,4.36681222707424,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,3,"Madisonville, Tennessee, United States",US,USTN,TN123,35.5198,-84.3635,1326391,20260725033000,https://www.spokesman.com/stories/2026/jul/24/garland-district-invites-community-to-paint-next-a/
1315232652,20260725,202607,2026,2026.5616,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,036,036,03,1,4.0,8,1,8,4.36681222707424,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260725033000,https://www.spokesman.com/stories/2026/jul/24/garland-district-invites-community-to-paint-next-a/
1315232653,20260725,202607,2026,2026.5616,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,043,043,04,1,2.8,4,1,4,-4.11877394636016,0,,,,,,,,4,"Kamloops, British Columbia, Canada",CA,CA02,12566,50.6667,-120.333,-566975,4,"Kamloops, British Columbia, Canada",CA,CA02,12566,50.6667,-120.333,-566975,20260725033000,https://www.theglobeandmail.com/canada/article-clinton-bc-ordered-to-flee-as-aggressive-wildfire-advances/
1315232654,20260725,202607,2026,2026.5616,,,,,,,,,,,CVL,POPULATION,,,,,,CVL,,,1,043,043,04,1,2.8,10,1,10,-1.2568306010929,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260725033000,https://dailyhive.com/vancouver/metro-vancouver-regional-district-board-size-major-project-oversight
1315232655,20260725,202607,2026,2026.5616,,,,,,,,,,,CVL,TRAVELER,,,,,,CVL,,,1,193,193,19,4,-10.0,8,1,8,-8.00000000000003,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260725033000,https://www.tokyoreporter.com/international/kozo-okamoto-ex-japanese-red-army-terrorist-dies-in-lebanon-hideout/
1315232656,20260725,202607,2026,2026.5616,,,,,,,,,,,CVL,TRAVELER,,,,,,CVL,,,1,193,193,19,4,-10.0,2,1,2,-8.00000000000003,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260725033000,https://www.tokyoreporter.com/international/kozo-okamoto-ex-japanese-red-army-terrorist-dies-in-lebanon-hideout/
1315232657,20260725,202607,2026,2026.5616,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,141,141,14,3,-6.5,5,1,5,-1.67865707434053,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260725033000,https://www.hindustantimes.com/entertainment/bollywood/salman-khan-60-flaunts-ripped-abs-in-new-pics-shares-cryptic-message-for-critics-jo-darr-gaya-voh-mar-gaya-101784943451426.html
1315232658,20260725,202607,2026,2026.5616,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,040,040,04,1,1.0,10,1,10,0.36968576709796,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260725033000,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/raghav-juyal-opens-up-on-fame-pap-culture-and-trolls-comments-par-main-dhyaan-nahi-deta/articleshow/132617766.cms
1315232659,20260725,202607,2026,2026.5616,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,0,130,130,13,3,-4.4,10,1,10,-1.35346173867778,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260725033000,https://www.unitaid.eu/comprehensive-look-anonib-com-digital-q3si.html
1315232660,20260725,202607,2026,2026.5616,,,,,,,,,,,FRA,FRENCH,FRA,,,,,,,,0,120,120,12,3,-4.0,2,1,2,0.1187648456057,0,,,,,,,,3,"Fairchild Air Force Base, Washington, United States",US,USWA,,47.6185,-117.656,2443324,3,"Fairchild Air Force Base, Washington, United States",US,USWA,,47.6185,-117.656,2443324,20260725033000,https://www.spokesman.com/stories/2026/jul/24/spokane-county-leaders-held-unknown-discussions-wi/
1315232661,20260725,202607,2026,2026.5616,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,020,020,02,1,3.0,2,1,2,-2.59259259259259,0,,,,,,,,1,Greece,GR,GR,,39,22,GR,1,Greece,GR,GR,,39,22,GR,20260725033000,https://www.hindustantimes.com/entertainment/hollywood/after-conquering-the-odyssey-christopher-nolan-admits-one-genre-still-scares-him-incredibly-difficult-101784942644219.html
1315232662,20260725,202607,2026,2026.5616,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,010,010,01,1,0.0,1,1,1,4.46096654275093,0,,,,,,,,4,"Asunafo, Ghana (general), Ghana",GH,GH00,190717,6.88333,-1.08333,-2070079,4,"Goaso, Ghana (general), Ghana",GH,GH00,190709,6.80267,-2.51621,-2073303,20260725033000,http://www.businessghana.com/site/news/business/352729/SIC-Life-opens-new-office-in-Goaso
1315232663,20260725,202607,2026,2026.5616,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,010,010,01,1,0.0,1,1,1,4.46096654275093,0,,,,,,,,4,"Goaso, Ghana (general), Ghana",GH,GH00,190709,6.80267,-2.51621,-2073303,4,"Goaso, Ghana (general), Ghana",GH,GH00,190709,6.80267,-2.51621,-2073303,20260725033000,http://www.businessghana.com/site/news/business/352729/SIC-Life-opens-new-office-in-Goaso
1315232664,20260725,202607,2026,2026.5616,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,020,020,02,1,3.0,10,1,10,-1.2568306010929,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260725033000,https://dailyhive.com/vancouver/metro-vancouver-regional-district-board-size-major-project-oversight
1315232665,20260725,202607,2026,2026.5616,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,036,036,03,1,4.0,6,1,6,-6.5843621399177,0,,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20260725033000,https://www.bssnews.net/international/408668
1315232666,20260725,202607,2026,2026.5616,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,0,040,040,04,1,1.0,20,2,20,4.50097847358122,0,,,,,,,,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260725033000,http://www.austinglobe.com/news/279208680/was-a-pleasure-to-unveil-the-book-jaishankar-on-usispf-publication-celebrating-india-us-ties
1315232667,20260725,202607,2026,2026.5616,,,,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,045,045,04,1,5.0,10,1,10,5.34482758620689,0,,,,,,,,5,"Upper East Region, Upper East, Ghana",GH,GH10,190690,10.75,-0.75,-2079784,5,"Upper East Region, Upper East, Ghana",GH,GH10,190690,10.75,-0.75,-2079784,20260725033000,http://businessghana.com/site/news/general/352740/GTA-reaffirms-commitment-to-tourism
1315232668,20260725,202607,2026,2026.5616,,,,,,,,,,,GOV,CABINET,,,,,,GOV,,,0,046,046,04,1,7.0,6,1,6,1.64473684210527,0,,,,,,,,1,Saudi Arabia,SA,SA,,25,45,SA,1,Saudi Arabia,SA,SA,,25,45,SA,20260725033000,https://www.freemalaysiatoday.com/category/world/2026/07/25/trump-says-no-nuclear-deal-unless-saudis-join-abraham-accords
1315232669,20260725,202607,2026,2026.5616,,,,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,0,051,051,05,1,3.4,10,1,10,-6.5843621399177,0,,,,,,,,4,"Gironde, Aquitaine, France",FR,FR97,16243,44.584,-0.089244,-1429418,4,"Gironde, Aquitaine, France",FR,FR97,16243,44.584,-0.089244,-1429418,20260725033000,https://www.bssnews.net/international/408668
1315232670,20260725,202607,2026,2026.5616,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,051,051,05,1,3.4,4,1,4,-1.88679245283019,0,,,,,,,,4,"Calabar, Cross River, Nigeria",NI,NI22,191378,4.9517,8.322,-2003575,4,"Calabar, Cross River, Nigeria",NI,NI22,191378,4.9517,8.322,-2003575,20260725033000,https://punchng.com/i-lost-four-brilliant-kids-to-landslide-in-one-night-criver-mother/
